"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","processor -> Test 23 (index: 23)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","6","{""description"": ""test-15"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-15 (sourceTransformV2Flag: true) (index: 31)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","14","router -> Basic Router Test for track call having purchases event (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/topsort/router/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","topsort destination","",""
"","8","processor -> Test 13 (index: 14)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/webhook/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","webhook destination","",""
"","21","{""description"": ""test-0"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""segment"", ""output"": [Object], ""skipGo"": ""NoAnonID error"", ""version"": ""v0""} -> test-0 (sourceTransformV2Flag: false) (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/segment/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","segment source","",""
"","23","router -> Basic Router Test for track call with standard properties mapping. (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tune/router/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","tune destination","",""
"","48","router -> Add IDs to the segment (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/the_trade_desk/router/data.ts Tests","Tue Feb 11 14:24:16 GMT 2025","passed","Tue Feb 11 14:24:16 GMT 2025","","the_trade_desk destination","",""
"","9","processor -> Test 4 (index: 4)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","11","{""description"": ""test-11"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-11 (sourceTransformV2Flag: false) (index: 22)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","8","processor -> Test 6 (index: 6)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/zendesk/processor/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","zendesk destination","",""
"","9","{""description"": ""test-4"", ""input"": [Object], ""module"": ""source"", ""name"": ""monday"", ""output"": [Object], ""version"": ""v0""} -> test-4 (sourceTransformV2Flag: false) (index: 8)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/monday/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","monday source","",""
"","18","router -> Successful Track Call  (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/woopra/router/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","woopra destination","",""
"","18","router -> Batch call with different event types (index: 8)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/the_trade_desk/router/data.ts Tests","Tue Feb 11 14:24:16 GMT 2025","passed","Tue Feb 11 14:24:16 GMT 2025","","the_trade_desk destination","",""
"","6","{""description"": ""test-26"", ""input"": [Object], ""module"": ""source"", ""name"": ""iterable"", ""output"": [Object], ""overrideReceivedAt"": true, ""version"": ""v0""} -> test-26 (sourceTransformV2Flag: true) (index: 53)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/iterable/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","iterable source","",""
"","8","{""description"": ""test-7"", ""input"": [Object], ""module"": ""source"", ""name"": ""mailmodo"", ""output"": [Object], ""version"": ""v0""} -> test-7 (sourceTransformV2Flag: true) (index: 15)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/mailmodo/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","mailmodo source","",""
"","28","router -> Batch containing already existing and non existing records for deletion (index: 7)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/zoho/router/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","zoho destination","",""
"","23","{""description"": ""test-0"", ""input"": [Object], ""module"": ""source"", ""name"": ""iterable"", ""output"": [Object], ""overrideReceivedAt"": true, ""version"": ""v0""} -> test-0 (sourceTransformV2Flag: false) (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/iterable/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","iterable source","",""
"","9","{""description"": ""test-4"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-4 (sourceTransformV2Flag: false) (index: 8)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","17","processor -> Track call with non-existing wootricEndUserId (index: 11)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/wootric/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","wootric destination","",""
"","7","{""description"": ""test-2"", ""input"": [Object], ""module"": ""source"", ""name"": ""mailmodo"", ""output"": [Object], ""version"": ""v0""} -> test-2 (sourceTransformV2Flag: true) (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/mailmodo/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","mailmodo source","",""
"","9","processor -> Test 13 (index: 13)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/trengo/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","trengo destination","",""
"","10","processor -> Group Call : If message.traits are not present, aborting the call. (index: 19)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/zendesk/processor/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","zendesk destination","",""
"","29","processor -> Tracker id is not present (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/the_trade_desk_real_time_conversions/processor/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","the_trade_desk_real_time_conversions destination","",""
"","9","{""description"": ""Track Call -> generic event from Pixel app"", ""id"": ""c007"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Track Call -> generic event from Pixel app (sourceTransformV2Flag: false) (index: 32)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","shopify source","",""
"","14","processor -> Test 7 (index: 7)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/webengage/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","webengage destination","",""
"","8","{""description"": ""test-8"", ""input"": [Object], ""module"": ""source"", ""name"": ""mailmodo"", ""output"": [Object], ""version"": ""v0""} -> test-8 (sourceTransformV2Flag: false) (index: 16)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/mailmodo/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","mailmodo source","",""
"","14","{""description"": ""test-9"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-9 (sourceTransformV2Flag: false) (index: 18)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","6","{""description"": ""Page Call -> page_view event from web pixel"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Page Call -> page_view event from web pixel (sourceTransformV2Flag: true) (index: 49)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","shopify source","",""
"","8","{""description"": ""Custom Track Call "", ""input"": [Object], ""module"": ""source"", ""name"": ""gainsightpx"", ""output"": [Object], ""version"": ""v0""} -> Custom Track Call  (sourceTransformV2Flag: false) (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/gainsightpx/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","gainsightpx source","",""
"","10","{""description"": ""test-7"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-7 (sourceTransformV2Flag: true) (index: 15)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","28","{""description"": ""Track Call -> address_info_submitted event from web pixel"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Track Call -> address_info_submitted event from web pixel (sourceTransformV2Flag: true) (index: 41)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","shopify source","",""
"","6","{""description"": ""lead deletion"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""close_crm"", ""output"": [Object], ""version"": ""v1""} -> lead deletion (sourceTransformV2Flag: false) (index: 4)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/close_crm/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","close_crm source","",""
"","7","processor -> Test case for track event with email and ip_address as an identifier (index: 9)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/twitter_ads/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","twitter_ads destination","",""
"","19","processor -> Failed identify event with invalid timestamp (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/yandex_metrica_offline_events/processor/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","yandex_metrica_offline_events destination","",""
"","7","{""description"": ""MailJet when no email is present"", ""input"": [Object], ""module"": ""source"", ""name"": ""mailjet"", ""output"": [Object], ""skipGo"": ""FIXME"", ""version"": ""v0""} -> MailJet when no email is present (sourceTransformV2Flag: false) (index: 8)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/mailjet/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","mailjet source","",""
"","11","dataDelivery -> Test 3 (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/dataDelivery/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","12","failing source transform","Source controller tests","Tue Feb 11 14:22:43 GMT 2025","passed","Tue Feb 11 14:22:43 GMT 2025","","V0 Source transform tests","",""
"","7","processor -> Test 1 (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/webhook/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","webhook destination","",""
"","11","{""description"": ""Track Call -> address_info_submitted event from web pixel"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Track Call -> address_info_submitted event from web pixel (sourceTransformV2Flag: false) (index: 40)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","shopify source","",""
"","12","{""description"": ""Message event"", ""input"": [Object], ""module"": ""source"", ""name"": ""slack"", ""output"": [Object], ""version"": ""v0""} -> Message event (sourceTransformV2Flag: false) (index: 4)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/slack/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","slack source","",""
"","19","router -> Invalid action type (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/the_trade_desk/router/data.ts Tests","Tue Feb 11 14:24:16 GMT 2025","passed","Tue Feb 11 14:24:16 GMT 2025","","the_trade_desk destination","",""
"","7","{""description"": ""test-2"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""appcenter"", ""output"": [Object], ""version"": ""v0""} -> test-2 (sourceTransformV2Flag: true) (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/appcenter/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","appcenter source","",""
